"County","FIPS","Year","Race/Ethnicity","Measure Type","Variable","Value"
"Windham County","09015","2006-2010","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Windham County","09015","2006-2010","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",946.15
"Windham County","09015","2006-2010","Some Other Race Alone","Number","SNAP Recipients",529
"Windham County","09015","2006-2010","Some Other Race Alone","Number","Margins of Error",173
"Windham County","09015","2006-2010","Some Other Race Alone","Percent","SNAP Recipients",37.41
"Windham County","09015","2006-2010","Some Other Race Alone","Percent","Margins of Error",10.47
"Windham County","09015","2006-2010","Two or More Races","Number","SNAP Recipients",70
"Windham County","09015","2006-2010","Two or More Races","Number","Margins of Error",56
"Windham County","09015","2006-2010","Two or More Races","Percent","SNAP Recipients",15.87
"Windham County","09015","2006-2010","Two or More Races","Percent","Margins of Error",12.07
"Windham County","09015","2006-2010","White Alone","Number","SNAP Recipients",3608
"Windham County","09015","2006-2010","White Alone","Number","Margins of Error",393
"Windham County","09015","2006-2010","White Alone","Percent","SNAP Recipients",8.73
"Windham County","09015","2006-2010","White Alone","Percent","Margins of Error",0.94
"Windham County","09015","2006-2010","White Alone Not Hispanic or Latino","Number","SNAP Recipients",3022
"Windham County","09015","2006-2010","White Alone Not Hispanic or Latino","Number","Margins of Error",365
"Windham County","09015","2006-2010","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",7.57
"Windham County","09015","2006-2010","White Alone Not Hispanic or Latino","Percent","Margins of Error",0.91
"Windham County","09015","2007-2011","All","Number","SNAP Recipients",5015
"Windham County","09015","2007-2011","All","Number","Margins of Error",495.95
"Windham County","09015","2007-2011","All","Percent","SNAP Recipients",11.3
"Windham County","09015","2007-2011","All","Percent","Margins of Error",1.1
"Windham County","09015","2007-2011","American Indian and Alaska Native Alone","Number","SNAP Recipients",0
"Windham County","09015","2007-2011","American Indian and Alaska Native Alone","Number","Margins of Error",92
"Windham County","09015","2007-2011","American Indian and Alaska Native Alone","Percent","SNAP Recipients",0
"Windham County","09015","2007-2011","American Indian and Alaska Native Alone","Percent","Margins of Error",70.23
"Windham County","09015","2007-2011","Asian Alone","Number","SNAP Recipients",68
"Windham County","09015","2007-2011","Asian Alone","Number","Margins of Error",74
"Windham County","09015","2007-2011","Asian Alone","Percent","Margins of Error",19.44
"Windham County","09015","2007-2011","Asian Alone","Percent","SNAP Recipients",18.38
"Windham County","09015","2007-2011","Black or African American Alone","Number","SNAP Recipients",140
"Windham County","09015","2007-2011","Black or African American Alone","Number","Margins of Error",71
"Windham County","09015","2007-2011","Black or African American Alone","Percent","SNAP Recipients",25.04
"Windham County","09015","2007-2011","Black or African American Alone","Percent","Margins of Error",11.42
"Windham County","09015","2007-2011","Hispanic or Latino","Number","SNAP Recipients",1248
"Windham County","09015","2007-2011","Hispanic or Latino","Number","Margins of Error",241
"Windham County","09015","2007-2011","Hispanic or Latino","Percent","SNAP Recipients",40.22
"Windham County","09015","2007-2011","Hispanic or Latino","Percent","Margins of Error",7.16
"Windham County","09015","2007-2011","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",92
"Windham County","09015","2007-2011","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Windham County","09015","2007-2011","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Windham County","09015","2007-2011","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",438.1
"Windham County","09015","2007-2011","Some Other Race Alone","Number","SNAP Recipients",391
"Windham County","09015","2007-2011","Some Other Race Alone","Number","Margins of Error",156
"Windham County","09015","2007-2011","Some Other Race Alone","Percent","SNAP Recipients",29.73
"Windham County","09015","2007-2011","Some Other Race Alone","Percent","Margins of Error",10.6
"Windham County","09015","2007-2011","Two or More Races","Number","Margins of Error",68
"Windham County","09015","2007-2011","Two or More Races","Number","SNAP Recipients",112
"Windham County","09015","2007-2011","Two or More Races","Percent","SNAP Recipients",23.63
"Windham County","09015","2007-2011","Two or More Races","Percent","Margins of Error",12.72
"Windham County","09015","2007-2011","White Alone","Number","SNAP Recipients",4304
"Windham County","09015","2007-2011","White Alone","Number","Margins of Error",445
"Windham County","09015","2007-2011","White Alone","Percent","SNAP Recipients",10.37
"Windham County","09015","2007-2011","White Alone","Percent","Margins of Error",1.06
"Windham County","09015","2007-2011","White Alone Not Hispanic or Latino","Number","SNAP Recipients",3527
"Windham County","09015","2007-2011","White Alone Not Hispanic or Latino","Number","Margins of Error",411
"Windham County","09015","2007-2011","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",8.86
"Windham County","09015","2007-2011","White Alone Not Hispanic or Latino","Percent","Margins of Error",1.02
"Windham County","09015","2008-2012","All","Number","SNAP Recipients",5737
"Windham County","09015","2008-2012","All","Number","Margins of Error",547.34
"Windham County","09015","2008-2012","All","Percent","SNAP Recipients",13.07
"Windham County","09015","2008-2012","All","Percent","Margins of Error",1.23
"Windham County","09015","2008-2012","American Indian and Alaska Native Alone","Number","Margins of Error",12
"Windham County","09015","2008-2012","American Indian and Alaska Native Alone","Number","SNAP Recipients",8
"Windham County","09015","2008-2012","American Indian and Alaska Native Alone","Percent","SNAP Recipients",5.88
"Windham County","09015","2008-2012","American Indian and Alaska Native Alone","Percent","Margins of Error",8.29
"Windham County","09015","2008-2012","Asian Alone","Number","SNAP Recipients",33
"Windham County","09015","2008-2012","Asian Alone","Number","Margins of Error",49
"Windham County","09015","2008-2012","Asian Alone","Percent","SNAP Recipients",8.8
"Windham County","09015","2008-2012","Asian Alone","Percent","Margins of Error",12.86
"Windham County","09015","2008-2012","Black or African American Alone","Number","SNAP Recipients",146
"Windham County","09015","2008-2012","Black or African American Alone","Number","Margins of Error",88
"Windham County","09015","2008-2012","Black or African American Alone","Percent","SNAP Recipients",24.96
"Windham County","09015","2008-2012","Black or African American Alone","Percent","Margins of Error",13.97
"Windham County","09015","2008-2012","Hispanic or Latino","Number","Margins of Error",246
"Windham County","09015","2008-2012","Hispanic or Latino","Number","SNAP Recipients",1654
"Windham County","09015","2008-2012","Hispanic or Latino","Percent","SNAP Recipients",50.41
"Windham County","09015","2008-2012","Hispanic or Latino","Percent","Margins of Error",6.57
"Windham County","09015","2008-2012","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Windham County","09015","2008-2012","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",29
"Windham County","09015","2008-2012","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Windham County","09015","2008-2012","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",78.38
"Windham County","09015","2008-2012","Some Other Race Alone","Number","SNAP Recipients",300
"Windham County","09015","2008-2012","Some Other Race Alone","Number","Margins of Error",134
"Windham County","09015","2008-2012","Some Other Race Alone","Percent","SNAP Recipients",36.36
"Windham County","09015","2008-2012","Some Other Race Alone","Percent","Margins of Error",13.7
"Windham County","09015","2008-2012","Two or More Races","Number","SNAP Recipients",231
"Windham County","09015","2008-2012","Two or More Races","Number","Margins of Error",136
"Windham County","09015","2008-2012","Two or More Races","Percent","SNAP Recipients",38.31
"Windham County","09015","2008-2012","Two or More Races","Percent","Margins of Error",19.62
"Windham County","09015","2008-2012","White Alone","Number","SNAP Recipients",5019
"Windham County","09015","2008-2012","White Alone","Number","Margins of Error",502
"Windham County","09015","2008-2012","White Alone","Percent","SNAP Recipients",12.14
"Windham County","09015","2008-2012","White Alone","Percent","Margins of Error",1.2
"Windham County","09015","2008-2012","White Alone Not Hispanic or Latino","Number","SNAP Recipients",3884
"Windham County","09015","2008-2012","White Alone Not Hispanic or Latino","Number","Margins of Error",451
"Windham County","09015","2008-2012","White Alone Not Hispanic or Latino","Percent","SNAP Recipients",9.91
"Windham County","09015","2008-2012","White Alone Not Hispanic or Latino","Percent","Margins of Error",1.14
"Windham County","09015","2009-2013","All","Number","SNAP Recipients",6638
"Windham County","09015","2009-2013","All","Number","Margins of Error",511.82
"Windham County","09015","2009-2013","All","Percent","SNAP Recipients",15.08
"Windham County","09015","2009-2013","All","Percent","Margins of Error",1.14
"Windham County","09015","2009-2013","American Indian and Alaska Native Alone","Number","SNAP Recipients",28
"Windham County","09015","2009-2013","American Indian and Alaska Native Alone","Number","Margins of Error",35
"Windham County","09015","2009-2013","American Indian and Alaska Native Alone","Percent","SNAP Recipients",17.5
"Windham County","09015","2009-2013","American Indian and Alaska Native Alone","Percent","Margins of Error",19.95
"Windham County","09015","2009-2013","Asian Alone","Number","SNAP Recipients",38
"Windham County","09015","2009-2013","Asian Alone","Number","Margins of Error",60
"Windham County","09015","2009-2013","Asian Alone","Percent","SNAP Recipients",10.08
"Windham County","09015","2009-2013","Asian Alone","Percent","Margins of Error",15.72
"Windham County","09015","2009-2013","Black or African American Alone","Number","SNAP Recipients",187
"Windham County","09015","2009-2013","Black or African American Alone","Number","Margins of Error",98
"Windham County","09015","2009-2013","Black or African American Alone","Percent","SNAP Recipients",26.45
"Windham County","09015","2009-2013","Black or African American Alone","Percent","Margins of Error",12.14
"Windham County","09015","2009-2013","Hispanic or Latino","Number","SNAP Recipients",1726
"Windham County","09015","2009-2013","Hispanic or Latino","Number","Margins of Error",232
"Windham County","09015","2009-2013","Hispanic or Latino","Percent","SNAP Recipients",50.65
"Windham County","09015","2009-2013","Hispanic or Latino","Percent","Margins of Error",5.94
"Windham County","09015","2009-2013","Native Hawaiian and Other Pacific Islander","Number","SNAP Recipients",0
"Windham County","09015","2009-2013","Native Hawaiian and Other Pacific Islander","Number","Margins of Error",28
"Windham County","09015","2009-2013","Native Hawaiian and Other Pacific Islander","Percent","SNAP Recipients",0
"Windham County","09015","2009-2013","Native Hawaiian and Other Pacific Islander","Percent","Margins of Error",121.74
"Windham County","09015","2009-2013","Some Other Race Alone","Number","SNAP Recipients",319
"Windham County","09015","2009-2013","Some Other Race Alone","Number","Margins of Error",116
"Windham County","09015","2009-2013","Some Other Race Alone","Percent","SNAP Recipients",43.64
"Windham County","09015","2009-2013","Some Other Race Alone","Percent","Margins of Error",12.05
"Windham County","09015","2009-2013","Two or More Races","Number","SNAP Recipients",279
"Windham County","09015","2009-2013","Two or More Races","Number","Margins of Error",107
